Rating_ID,Order_ID,Product_Rating,Service_Rating
83296058,3,,
38957592,3,,
30089140,5,,
26589297,5,,
20720289,4,,
58969530,4,,
81750498,4,,
56080129,1,,
67345788,1,,
80265440,5,,
26282594,4,,
78826986,5,,
91579681,3,,
39073460,4,,
15758206,2,,
23578586,2,,
94056529,2,,
95546762,4,,
40104565,5,,
43600205,5,,
12890165,4,,
25136755,1,,
81340927,1,,
18236727,2,,
35036961,3,,
2680244,3,,
95895989,4,,
51625394,5,,
48240240,1,,
24174948,5,,
29353956,5,,
50580809,5,,
69792102,4,,
40367698,1,,
19085299,4,,
89903112,3,,
87551592,2,,
35769583,4,,
90543386,1,,
71856301,2,,
34582502,1,,
69370342,5,,
28511210,2,,
51131168,5,,
12593457,3,,
35156407,3,,
84853370,4,,
6931851,1,,
52707588,4,,
58805078,1,,
93524873,4,,
99486256,1,,
86624719,1,,
76552987,3,,
97850439,5,,
68657246,3,,
93769184,3,,
3127844,5,,
62554913,2,,
45577339,3,,
99873161,5,,
59278005,3,,
32550379,5,,
30805786,4,,
928401,3,,
29015029,4,,
30463426,4,,
16151436,4,,
82523305,5,,
91467687,3,,
73094851,4,,
87303433,5,,
39009305,5,,
29915912,1,,
95108658,4,,
9649373,4,,
51095117,3,,
4133634,4,,
67462232,1,,
43680985,2,,
32686340,2,,
83245249,4,,
32912423,4,,
59730725,2,,
78101876,4,,
57423783,5,,
38203285,4,,
42343963,4,,
17866603,2,,
81606087,4,,
33794878,1,,
88810810,4,,
46029473,4,,
96391232,3,,
30541093,2,,
53650516,2,,
46517351,2,,
28881007,1,,
34681400,2,,
10522385,3,,
75184779,4,,
2316474,4,,
42592844,4,,
36336258,4,,
80827271,3,,
70343896,4,,
45781063,4,,
43487084,2,,
65364484,4,,
41400858,2,,
20206037,5,,
8201041,2,,
92830026,3,,
93769184,3,,
24390898,2,,
20511705,5,,
48608067,4,,
96460065,3,,
501996,2,,
56456290,2,,
68458621,5,,
72419572,1,,
32503427,5,,
41148671,5,,
84718225,5,,
25667221,1,,
18889899,1,,
8376304,1,,
66182939,3,,
10223308,4,,
17518732,3,,
13424998,1,,
36095604,1,,
70335214,3,,
74706599,5,,
99024631,2,,
8136012,5,,
82057830,1,,
53678646,2,,
4000799,2,,
21158203,4,,
65761655,1,,
64070956,1,,
3373542,4,,
16618248,2,,
51739410,1,,
60627179,2,,
50228687,4,,
98029734,3,,
32184767,4,,
41424178,3,,
56408272,5,,
9784718,5,,
5446340,4,,
84716575,1,,
80092196,2,,
17340111,5,,
58821648,4,,
48713255,3,,
57490610,3,,
33606968,1,,
51186066,1,,
94012970,1,,
41283355,5,,
41980495,2,,
32444346,5,,
54033637,4,,
76372922,3,,
69705853,3,,
27595038,5,,
34412581,2,,
25461596,1,,
46787032,3,,
88489843,3,,
1985176,2,,
96990329,2,,
54065015,5,,
88737205,2,,
62583327,4,,
96688393,5,,
52509914,4,,
44664312,1,,
93759281,5,,
11641437,4,,
63322283,4,,
39842971,5,,
32663812,4,,
53145066,4,,
52283363,5,,
8463775,5,,
23618696,3,,
49926560,3,,
72277681,1,,
9216807,3,,
91294371,4,,
84483884,5,,
234875,5,,
3995403,4,,
86727681,2,,
42696620,2,,
36940710,3,,
46660253,1,,
75434541,3,,
91124880,1,,
95860921,4,,
35831108,4,,
52148504,1,,
47030099,4,,
29993365,1,,
85149623,3,,
26533602,1,,
56854137,2,,
52200866,2,,
3544600,5,,
43643499,3,,
8483438,3,,
61693043,3,,
54571424,4,,
63048651,4,,
22954587,2,,
40343664,3,,
64914218,5,,
2114645,3,,
73059596,3,,
50178210,2,,
37270122,3,,
32191878,3,,
54313861,5,,
80604584,2,,
18428611,3,,
34295306,2,,
36367418,3,,
16008294,5,,
26710653,3,,
49000596,2,,
24080696,2,,
36336258,2,,
8163827,1,,
37753011,1,,
43792138,5,,
83659827,5,,
3770551,3,,
54933284,1,,
37382299,5,,
52836868,2,,
30470308,2,,
40107579,3,,
43600205,5,,
88573218,2,,
21520399,4,,
48608067,1,,
99062357,4,,
598456,5,,
91993626,2,,
67658540,2,,
29062228,4,,
56567121,2,,
40208510,3,,
47283027,4,,
63097943,4,,
41801374,1,,
41607552,5,,
67698551,2,,
20523881,5,,
63126116,2,,
3749218,2,,
28661415,3,,
66704464,3,,
69092765,2,,
95859672,2,,
17222794,5,,
53915863,5,,
40114600,3,,
33684238,2,,
3451764,2,,
58141086,2,,
45927003,3,,
19653575,5,,
6100977,1,,
15882794,1,,
58619048,4,,
62387185,4,,
82149764,4,,
53738400,3,,
20282544,1,,
95404862,3,,
10076581,4,,
51615501,3,,
17953362,3,,
56761683,3,,
29212221,5,,
52917707,5,,
29050765,1,,
27758819,1,,
9495006,4,,
11525447,4,,
65125734,5,,
3928394,1,,
40787991,2,,
98016174,1,,
58868052,4,,
14497217,4,,
3425160,4,,
23109263,4,,
16910188,5,,
56866234,2,,
58604496,1,,
7956656,5,,
28525230,5,,
87229262,4,,
38560781,4,,
12014414,1,,
76453692,3,,
30601347,1,,
9537888,4,,
38247405,2,,
59105757,5,,
46627892,3,,
38604459,1,,
61468452,1,,
10764483,4,,
79099140,2,,
93218386,2,,
67671611,4,,
90953936,2,,
74110526,2,,
27179148,2,,
99995607,4,,
12001959,1,,
94817737,2,,
40503238,3,,
36121814,1,,
32081614,3,,
90778192,1,,
73939871,1,,
58322586,4,,
73885239,4,,
4352460,1,,
63823761,1,,
18219902,1,,
92321674,3,,
48782083,1,,
94295301,2,,
68848272,3,,
78179132,1,,
26797806,4,,
94144621,1,,
98393893,3,,
97196562,4,,
63048651,3,,
23796323,5,,
40173472,1,,
53638208,1,,
75236650,1,,
849711,2,,
81028184,1,,
44208538,3,,
5109535,4,,
50285183,1,,
69956959,2,,
65365024,3,,
98467964,5,,
22170091,3,,
43009812,2,,
56477511,5,,
93855201,3,,
6971197,3,,
85024242,2,,
84069081,2,,
68704432,3,,
42578159,4,,
25714239,1,,
75803981,2,,
99104374,3,,
35897292,2,,
6675651,2,,
84353588,3,,
68041348,3,,
34858738,1,,
49717848,5,,
83434286,1,,
35834679,1,,
74251915,3,,
49496638,2,,
5109535,5,,
17000335,2,,
30039998,2,,
62896814,5,,
3821911,3,,
33266117,4,,
87917001,3,,
59631465,5,,
24433840,4,,
95100742,3,,
17182280,2,,
7165517,4,,
52249017,3,,
34355888,5,,
29495544,3,,
73422871,3,,
23042330,1,,
60285321,4,,
26479593,2,,
97696517,2,,
774086,5,,
82739026,4,,
14785875,1,,
85076648,3,,
4010795,4,,
54440408,1,,
56908122,2,,
31563175,2,,
44952132,1,,
91814449,1,,
79461861,1,,
33264426,1,,
87082416,5,,
83934469,2,,
19047331,5,,
80192503,2,,
79341290,4,,
66896008,2,,
96159536,5,,
62038342,2,,
11391011,2,,
94523830,5,,
30039998,3,,
28020352,2,,
71459043,4,,
68602061,4,,
6763559,2,,
13857914,3,,
99251823,2,,
53555035,1,,
97705848,4,,
99104374,2,,
72419572,5,,
81299264,5,,
63873328,3,,
90430898,4,,
70628375,3,,
61807732,1,,
49825167,4,,
55783497,2,,
15201727,4,,
94955479,3,,
14605459,1,,
22036356,4,,
58107667,3,,
80671997,5,,
11550691,5,,
12920959,5,,
24757920,3,,
82033154,4,,
37098969,2,,
89098439,3,,
66928206,4,,
44382935,3,,
23633978,4,,
18357683,2,,
68293934,5,,
74624320,3,,
49581936,3,,
16743700,4,,
31009244,5,,
59909643,2,,
86817918,3,,
69323929,2,,
84046909,5,,
38695538,3,,
84508835,4,,
35120936,2,,
96403777,3,,
82741974,3,,
79784419,1,,
15869237,4,,
66721003,3,,
48021232,5,,
90980245,5,,
57935946,5,,
9015799,3,,
17495155,2,,
94000410,1,,
68716383,1,,
35134489,5,,
60878347,2,,
95230367,4,,
65820347,3,,
28034428,1,,
55245866,2,,
68323531,5,,
40114600,2,,
79138071,1,,
54252498,3,,
21238293,4,,
63091139,1,,
48147771,3,,
23419346,3,,
75572376,1,,
10777079,2,,
80223552,4,,
51590337,1,,
17109669,3,,
91279083,1,,
96460065,2,,
62636872,3,,
83165631,4,,
76986577,1,,
14326387,2,,
31558125,5,,
87214236,2,,
5928693,2,,
38957592,4,,
47627001,3,,
59179843,4,,
19689880,3,,
59640185,5,,
96995514,4,,
29693941,3,,
39324018,5,,
91309006,4,,
5491819,2,,
61110467,2,,
28248476,4,,
3648548,2,,
78957593,5,,
81672825,1,,
24084537,4,,
90599007,4,,
7779576,5,,
98808162,1,,
14663109,5,,
50446496,4,,
72250121,4,,
20284729,2,,
23821742,5,,
15314152,1,,
99144407,2,,
70826420,2,,
88134130,2,,
37846297,2,,
81000282,5,,
8136012,5,,
74949489,1,,
5790558,3,,
43371642,1,,
17122923,3,,
32969203,3,,
42720982,1,,
66415176,2,,
10643359,2,,
29200107,4,,
87208567,3,,
98980882,3,,
707223,1,,
52490218,3,,
28924993,5,,
19948496,2,,
35053396,1,,
56902267,2,,
67324546,5,,
8143902,4,,
96260430,1,,
54245584,3,,
81197375,3,,
69005112,3,,
54526226,5,,
87771179,1,,
18319030,3,,
38428740,2,,
64169076,2,,
16158798,4,,
92139011,1,,
81819566,4,,
4697448,4,,
15218213,4,,
50416963,5,,
76372922,5,,
97795300,1,,
14805871,3,,
9618463,5,,
39524530,4,,
85521514,1,,
29238849,2,,
87885815,1,,
86776888,3,,
74790450,4,,
46994089,4,,
55322744,4,,
64872296,4,,
44362000,4,,
75121895,5,,
78745579,2,,
77308193,2,,
25233418,3,,
36648217,2,,
74624144,4,,
58863917,3,,
97619205,4,,
40644806,1,,
4190957,2,,
47751231,5,,
31823665,5,,
66188571,4,,
56438379,5,,
29813573,1,,
64309894,2,,
97332893,2,,
71235927,2,,
63451152,2,,
7370837,5,,
20558524,3,,
18939144,4,,
82575400,4,,
81255148,5,,
96506504,3,,
27028717,3,,
6433360,1,,
64612239,5,,
55767477,3,,
93771602,1,,
76057976,4,,
27372189,3,,
88132179,4,,
91914579,5,,
22051860,2,,
91572161,5,,
86980957,5,,
76461528,4,,
38939584,4,,
8694617,5,,
93451181,3,,
88509289,4,,
47392607,3,,
16244865,2,,
64457115,5,,
83333849,3,,
77882683,5,,
28959993,1,,
59868816,2,,
90422659,3,,
15657555,3,,
78542351,4,,
60291614,3,,
6547229,4,,
52220460,5,,
62188921,3,,
98563827,2,,
77050857,4,,
43073247,4,,
57655991,1,,
60015573,2,,
23821742,2,,
22542094,1,,
96376191,2,,
35371289,3,,
71798208,2,,
77188195,1,,
38970973,3,,
94845986,1,,
49815381,4,,
2541806,3,,
5304100,5,,
90599007,5,,
91381414,1,,
90211240,3,,
93810162,5,,
51158130,1,,
83715855,5,,
81333282,4,,
91811723,3,,
63736020,5,,
92373935,4,,
4010795,4,,
82033154,4,,
80823305,4,,
74438692,2,,
42043112,2,,
26589297,1,,
40343664,1,,
21339414,3,,
10851460,3,,
3995403,5,,
63456923,5,,
6331851,5,,
88287616,3,,
77888827,2,,
91568020,1,,
35408683,4,,
71149060,2,,
19205658,5,,
79718264,2,,
3934014,4,,
77320051,5,,
57313008,1,,
51545748,3,,
4679553,5,,
63710282,4,,
58835675,5,,
6051393,1,,
50976298,1,,
40405622,4,,
43080318,4,,
7545948,5,,
55428134,4,,
64632353,5,,
97810624,2,,
63676900,2,,
64319266,5,,
12639856,2,,
68004787,4,,
94277649,4,,
2585013,2,,
91628510,5,,
70474627,2,,
56630523,2,,
45603510,5,,
61325076,2,,
94299278,1,,
63241186,5,,
3680830,2,,
21287060,3,,
84831993,2,,
20989078,5,,
63400503,3,,
15058303,3,,
12711057,5,,
75451384,2,,
91324491,2,,
2613775,4,,
14683741,1,,
53509430,1,,
37064187,2,,
62456674,5,,
56705451,1,,
19829015,2,,
41903392,4,,
87386860,5,,
77821170,2,,
64300757,4,,
79967116,5,,
65628002,5,,
13805278,2,,
79498133,3,,
26669723,1,,
54254276,5,,
98752333,5,,
25783046,3,,
20601713,4,,
44022691,1,,
10457805,5,,
46058377,3,,
29757505,3,,
37707122,4,,
45978205,2,,
87871308,4,,
2779218,2,,
68876286,5,,
5814904,5,,
42407775,3,,
1813543,4,,
41220597,3,,
86225949,3,,
90137121,1,,
31750135,2,,
47203694,1,,
58850959,5,,
58391544,2,,
71459509,3,,
1778002,5,,
28233393,5,,
46134748,5,,
94867514,1,,
87390400,2,,
59155555,5,,
56782383,2,,
15735431,5,,
33506645,2,,
79394242,3,,
83198338,3,,
5733287,2,,
40770702,3,,
43090623,4,,
65234627,1,,
94745872,5,,
75241164,2,,
42687401,5,,
92796738,5,,
97288898,3,,
35987578,2,,
36929336,3,,
21634950,2,,
58502778,4,,
38011419,4,,
18795071,2,,
89297882,1,,
81663494,3,,
17460772,2,,
15987366,2,,
61287504,5,,
13577251,1,,
82490321,3,,
31945840,5,,
15428228,2,,
55714448,5,,
91993626,4,,
81857888,1,,
63587980,2,,
92023739,5,,
81409208,4,,
84248743,1,,
17098707,1,,
69099057,2,,
96375587,4,,
94299278,3,,
63295348,1,,
10451461,1,,
88489843,1,,
73418509,1,,
93263176,4,,
30211526,1,,
78321116,1,,
46043206,3,,
67977588,1,,
23375260,2,,
71073189,1,,
94668145,5,,
22001475,5,,
10949715,3,,
93578448,4,,
15070790,5,,
55886500,1,,
2959104,2,,
51001824,2,,
26733453,5,,
52680925,3,,
19781243,4,,
83641191,3,,
32632206,4,,
71453536,4,,
97129487,1,,
15333657,1,,
12549393,2,,
44207129,5,,
37105499,2,,
79673009,1,,
85950474,2,,
38767119,5,,
84874720,5,,
34265642,3,,
15659100,2,,
74851093,4,,
26127534,3,,
88143594,4,,
50191286,5,,
76510441,3,,
9535915,5,,
24201113,3,,
70744415,3,,
41930083,4,,
97871990,5,,
1569402,1,,
5092611,4,,
64445010,1,,
91964869,1,,
38941716,2,,
76659858,5,,
78260355,4,,
79790644,5,,
72358834,4,,
52707588,1,,
85928446,3,,
21112818,2,,
27684269,3,,
29845268,1,,
55068297,3,,
36615964,2,,
31907255,3,,
80152664,5,,
93975005,1,,
47875426,5,,
85523808,3,,
7974731,5,,
63151897,4,,
29793128,4,,
26242149,3,,
25919704,5,,
89275530,2,,
33550947,2,,
23034546,4,,
24050800,2,,
28011457,1,,
92563325,3,,
85311405,5,,
52803506,3,,
34858738,1,,
59979706,5,,
76938656,2,,
94649206,3,,
43400765,5,,
74969344,1,,
13371899,1,,
51388906,1,,
50580809,3,,
20752014,4,,
86477092,2,,
50498968,2,,
59441646,1,,
68832163,1,,
23249867,3,,
20663552,1,,
4071532,1,,
6055096,2,,
13982488,1,,
9138723,3,,
24543339,3,,
19535741,2,,
93820592,4,,
58302226,2,,
36423713,1,,
35428708,4,,
86287168,5,,
81698319,5,,
45603510,4,,
72465689,1,,
42253195,2,,
35414392,2,,
63873328,4,,
22081854,5,,
48731768,2,,
25136078,1,,
78962575,1,,
28925481,4,,
73642765,3,,
95739314,1,,
50947783,3,,
88084337,4,,
39265963,3,,
67201516,1,,
96875744,2,,
21689080,4,,
4874418,5,,
99858605,3,,
18376958,5,,
4506411,5,,
95766758,5,,
62715810,3,,
40702098,2,,
86759275,5,,
7535945,4,,
78482359,5,,
75919780,1,,
46722080,1,,
82471415,4,,
70648902,1,,
24306347,1,,
99024631,5,,
94295301,1,,
71598797,1,,
80550088,3,,
86234025,5,,
87724,1,,
85663765,1,,
44511412,5,,
15106410,1,,
82693642,3,,
95256189,5,,
7352373,4,,
16775015,2,,
72277681,5,,
38047054,4,,
91889319,3,,
26482211,2,,
21812580,4,,
13670149,5,,
23762620,4,,
79756332,5,,
39785881,2,,
86699929,1,,
96846050,3,,
82559817,1,,
2430118,3,,
21139081,2,,
62868598,2,,
84318174,2,,
26482211,5,,
7416492,1,,
34172418,5,,
17649773,5,,
70230963,3,,
58713106,2,,
95816081,5,,
54547687,1,,
36692482,4,,
91392401,3,,
72838284,3,,
73989111,5,,
24483038,1,,
97105349,5,,
52594113,5,,
90922756,5,,
81289095,2,,
44084534,1,,
84543946,4,,
38063273,5,,
4220383,2,,
69875778,1,,
32399985,4,,
88201013,3,,
89722664,2,,
44481837,3,,
71306217,3,,
59249284,2,,
15287337,3,,
54700850,5,,
71889541,3,,
28454503,4,,
77645229,4,,
8410256,5,,
16931551,4,,
96650930,1,,
75569349,2,,
3224050,1,,
46815292,3,,
9695368,5,,
7160974,4,,
48625833,3,,
74446630,4,,
16330031,5,,
53151288,4,,
62966244,2,,
70577407,5,,
50010149,3,,
47418200,4,,
45134042,4,,
79924058,2,,
18246388,4,,
84047956,3,,
71916862,3,,
47589125,3,,
97694559,4,,
81467959,4,,
87835048,4,,
63801119,1,,
18405251,5,,
25310438,2,,
74488417,5,,
82909635,3,,
74778161,5,,
11573137,4,,
68293883,3,,
79402825,3,,
3260078,2,,
50989798,3,,
48566493,4,,
50222539,1,,
37202335,5,,
15004695,1,,
73509596,1,,
88876322,3,,
47513361,4,,
32373243,1,,
99101008,4,,
88986218,2,,
56425638,1,,
24582227,3,,
79744673,2,,
12758746,4,,
67535143,5,,
86094549,4,,
65900126,3,,
8482872,2,,
55776425,1,,
98885842,1,,
97129487,3,,
43962580,5,,
43789854,5,,
9902351,3,,
54933284,1,,
21628310,3,,
37330158,2,,
87061520,2,,
84929606,1,,
97619205,1,,
66307950,5,,
20720289,3,,
90914522,1,,
42556840,2,,
85872148,4,,
20974824,2,,
37390115,2,,
52200866,5,,
18227774,4,,
20107646,2,,
82981393,4,,
24232259,3,,
88133751,1,,
71392825,3,,
19240599,4,,
30418878,2,,
97325833,3,,
4672416,4,,
707223,3,,
42833088,4,,
89172613,5,,
92633590,3,,
43741701,2,,
1223912,1,,
89528680,3,,
32877813,1,,
88246357,3,,
46438711,5,,
70883436,3,,
41555376,1,,
95588078,3,,
99666324,3,,
40077902,5,,
36648217,5,,
8452660,4,,
13019706,1,,
96622517,1,,
13431462,2,,
48098522,5,,
9927097,1,,
5988344,5,,
27088615,1,,
42148603,5,,
3711527,3,,
49702697,2,,
84434251,1,,
49086513,4,,
20847276,4,,
40896941,5,,
66379062,2,,
13842158,1,,
87486175,5,,
12900103,1,,
477893,2,,
78351778,1,,
35022459,3,,
49207209,2,,
49496638,5,,
57372791,3,,
91666412,2,,
88581362,2,,
40426519,3,,
92357440,2,,
88794092,2,,
50472014,3,,
49364701,2,,
42714334,3,,
14054195,3,,
10122672,3,,
3660077,3,,
42447126,5,,
89466103,3,,
64706820,5,,
63172169,4,,
44868117,1,,
30425116,2,,
76869368,4,,
11096382,4,,
3048705,5,,
87092026,5,,
22113201,1,,
15018507,1,,
87332485,2,,
13067936,1,,
47820265,5,,
73032317,5,,
45127415,1,,
28893260,2,,
44952132,3,,
9831490,4,,
33475454,1,,
18055638,3,,
39436506,1,,
12487488,5,,
53665885,4,,
33763199,3,,
47484534,3,,
57714426,1,,
55833222,4,,
69264543,2,,
83729939,1,,
50722243,2,,
8011319,5,,
88989409,1,,
72874542,5,,
44430621,3,,
87673233,1,,
25346229,3,,
84887131,5,,
42177581,5,,
91887954,4,,
77486288,3,,
38192580,1,,
23025334,5,,
6150733,1,,
97528219,2,,
50002312,3,,
4724938,5,,
13600498,2,,
17571872,3,,
68749384,4,,
58849263,1,,
37437394,2,,
53894491,5,,
65756509,4,,
68434303,1,,
90878053,2,,
53382626,3,,
48404355,5,,
83972142,4,,
75042316,3,,
49721663,5,,
83675930,2,,
7111640,4,,
91185810,5,,
36908462,4,,
14556089,4,,
6100977,4,,
13614837,2,,
6565293,4,,
77406592,1,,
65444284,3,,
33163268,3,,
50257577,2,,
85928446,3,,
48143009,3,,
60927711,1,,
1592748,5,,
73980472,1,,
77611016,3,,
47714553,5,,
87378177,2,,
28484984,2,,
49827986,5,,
42513314,5,,
16491275,2,,
30420192,4,,
20173756,1,,
93501557,4,,
15878871,3,,
26710653,2,,
91589354,3,,
95399390,5,,
25201439,3,,
79935342,2,,
47963297,1,,
39570439,2,,
61236066,5,,
83625383,2,,
84046909,5,,
85122862,3,,
46741017,5,,
72315411,2,,
59618544,2,,
17037981,5,,
42822696,5,,
37618339,1,,
28703325,1,,
7490402,2,,
65223556,5,,
11771059,5,,
46589180,2,,
32594285,3,,
12225435,4,,
95855990,3,,
82062218,3,,
20426833,3,,
93909221,5,,
21588542,4,,
91981851,2,,
50746987,5,,
14088986,5,,
91299581,5,,
63823761,3,,
57617197,5,,
40204226,3,,
14353368,5,,
35363233,4,,
65959811,4,,
18667902,5,,
12576097,2,,
40637243,2,,
56971916,2,,
84051961,3,,
63947746,4,,
70368085,5,,
71300365,1,,
40676404,2,,
83994241,1,,
44705227,4,,
19934289,5,,
2923339,2,,
38244095,2,,
58701019,2,,
69758157,3,,
85463745,1,,
31750135,1,,
804206,1,,
61692838,3,,
73330117,3,,
18320403,4,,
2153679,3,,
3460792,2,,
46869700,3,,
74471419,1,,
2609693,3,,
87378177,1,,
69913719,1,,
55834619,4,,
62117480,4,,
5304100,4,,
44952132,1,,
32217453,1,,
92408867,1,,
97299565,3,,
53187026,3,,
91472858,4,,
75320012,5,,
17326550,5,,
33643469,1,,
9449907,3,,
22680812,5,,
6007581,4,,
95449470,5,,
98377705,3,,
39864933,5,,
73885239,5,,
90570847,1,,
36121781,5,,
75029577,3,,
65474677,3,,
49670192,2,,
41279456,1,,
64512906,1,,
34953878,2,,
34333689,5,,
9663599,4,,
46466254,4,,
36541889,5,,
96912589,4,,
31831869,4,,
26584509,3,,
12359924,1,,
65717628,3,,
1739783,1,,
66754227,5,,
54379116,1,,
2987543,2,,
19877015,4,,
10429175,1,,
46466254,2,,
83382839,4,,
16695452,3,,
27318602,3,,
4438801,5,,
66263760,5,,
18952636,1,,
44609490,5,,
28020352,3,,
79440236,3,,
17554425,3,,
74149988,1,,
37159580,5,,
58800214,3,,
56093679,3,,
15110261,2,,
48150518,2,,
41102812,4,,
47418200,5,,
40645016,3,,
92122203,2,,
4679569,2,,
80907669,5,,
15732917,3,,
11661033,5,,
41158687,4,,
66262713,5,,
8203900,3,,
230003,3,,
64482507,2,,
3285526,4,,
91223523,2,,
26024359,5,,
39635749,2,,
80178664,5,,
22102223,2,,
72068376,3,,
80791592,2,,
99689900,3,,
40333374,5,,
63649855,3,,
25561599,5,,
5901015,3,,
33521164,3,,
69192589,5,,
9382625,5,,
56970579,2,,
2698233,1,,
18952636,2,,
48520839,5,,
837399,4,,
84292219,2,,
4153974,3,,
71173963,3,,
48563436,5,,
87611323,2,,
61002176,2,,
86289806,2,,
3894083,4,,
42026526,5,,
92321674,5,,
65493924,3,,
2656966,2,,
28713211,3,,
20417433,1,,
19052323,2,,
70502007,5,,
80543770,5,,
69808914,5,,
22680812,2,,
40455768,1,,
25540468,4,,
2106770,2,,
70007139,2,,
39429571,1,,
93909221,1,,
65712547,2,,
90048829,1,,
27463649,3,,
10778955,4,,
83424655,2,,
73164326,4,,
35597435,4,,
45134042,1,,
85928446,1,,
89250286,5,,
71782692,5,,
91274070,3,,
9734069,1,,
47085733,3,,
64428487,1,,
47214908,2,,
68086555,2,,
77420240,5,,
55567125,2,,
90980245,1,,
87394725,1,,
34973857,4,,
5773060,5,,
61043838,1,,
30541093,2,,
29371680,5,,
38047054,5,,
68774991,1,,
81273970,3,,
9239571,1,,
62824984,3,,
8296411,4,,
51141062,2,,
29284451,5,,
34964511,1,,
3934966,4,,
90306114,2,,
72693153,2,,
49169210,5,,
88573218,1,,
76993203,5,,
95122314,2,,
86686174,4,,
88888727,3,,
37298855,4,,
26584509,1,,
16355213,2,,
52357722,4,,
21687968,5,,
70993255,3,,
73164326,2,,
3954875,3,,
7471784,3,,
76932601,2,,
7012539,2,,
55918074,2,,
54339673,5,,
35495317,4,,
94241584,5,,
15648457,2,,
17943685,1,,
76916644,3,,
94137159,4,,
5824546,2,,
59042961,1,,
76986577,3,,
25172842,5,,
54933284,4,,
70106740,2,,
83994055,2,,
14159081,1,,
18968601,3,,
95228632,1,,
88379507,4,,
13020106,4,,
13868115,2,,
96059133,3,,
27755831,1,,
52040369,1,,
45965159,5,,
88237328,1,,
29035439,4,,
65323920,2,,
42265990,4,,
79688059,4,,
8889434,1,,
41006571,2,,
90953936,5,,
67266725,4,,
88514803,2,,
11118301,4,,
32876001,3,,
58253309,3,,
36687255,3,,
66307950,3,,
16551115,2,,
34333921,2,,
78762267,5,,
63579660,5,,
16809000,4,,
71798208,1,,
41881217,1,,
23544036,2,,
29977950,4,,
98371046,5,,
96190884,2,,
6229177,4,,
92965255,4,,
84208309,1,,
52117100,5,,
28237197,2,,
68675088,4,,
26899537,3,,
64918493,3,,
28020352,2,,
58848606,1,,
19298974,1,,
59656354,2,,
82739026,5,,
45643124,3,,
85510061,3,,
44587711,1,,
56389648,5,,
26326884,3,,
643906,5,,
28505472,4,,
25228083,2,,
6550497,1,,
15325171,4,,
58045726,1,,
51282498,5,,
97619205,5,,
51356394,4,,
97818382,4,,
9739334,3,,
27274348,1,,
39175254,3,,
549365,5,,
56692987,4,,
99527586,3,,
43790998,2,,
65581028,4,,
16681951,1,,
24945938,5,,
43792138,3,,
77596892,1,,
82948983,3,,
42932264,1,,
89025341,1,,
67995270,5,,
63579660,4,,
49364701,1,,
85811455,4,,
64875445,2,,
72932773,1,,
45227110,4,,
81158844,1,,
61861273,2,,
18800591,2,,
74450142,3,,
87373214,5,,
84931150,5,,
15070790,3,,
34412581,4,,
91448940,4,,
71289116,5,,
78479701,4,,
79797884,3,,
13167125,4,,
55755845,3,,
71519469,3,,
27925220,3,,
90538061,5,,
21232397,4,,
76826988,3,,
90787771,2,,
80226928,4,,
46438711,1,,
56045789,4,,
72059904,2,,
21226204,4,,
91345280,2,,
37158599,3,,
23617498,2,,
56245569,5,,
78745579,3,,
71914396,3,,
61087691,3,,
4348955,1,,
45806839,2,,
8879522,2,,
78095789,1,,
79763659,4,,
19986932,5,,
61270612,2,,
5375244,3,,
32591941,3,,
19324257,2,,
1208582,4,,
63009727,3,,
43516522,2,,
5577417,5,,
1323557,4,,
73801128,2,,
86358652,5,,
24136087,1,,
53859954,4,,
44400752,2,,
82939988,1,,
4716568,1,,
35837235,4,,
9116033,2,,
74514543,3,,
28511210,2,,
17984459,4,,
41259820,4,,
13937260,2,,
49320942,1,,
55093793,4,,
81184915,3,,
54031727,5,,
33758523,1,,
57261665,1,,
81640337,5,,
48358833,5,,
63391611,5,,
88134130,1,,
34231831,4,,
26850088,3,,
31012024,3,,
80741152,5,,
92747646,5,,
73161524,1,,
3208507,4,,
81700579,1,,
55722875,3,,
646624,4,,
94663213,3,,
85688681,2,,
98089169,2,,
99652480,1,,
43878505,1,,
65832322,4,,
28703325,5,,
59689470,2,,
29504096,3,,
53595487,1,,
88152021,3,,
40805302,4,,
14603887,3,,
42024019,2,,
11776190,1,,
61476825,5,,
31680816,3,,
20739149,1,,
11419436,5,,
22253386,3,,
44791372,4,,
88183580,3,,
67938862,3,,
45853126,4,,
12472839,3,,
53106202,3,,
40896941,1,,
38203285,4,,
2576858,2,,
94348601,2,,
82941111,1,,
44362000,3,,
42406864,4,,
54733335,5,,
25750103,3,,
52448915,2,,
70263468,5,,
78945401,4,,
84126821,5,,
94157942,1,,
76050501,1,,
947782,2,,
95186417,3,,
8454056,5,,
42457689,2,,
26963807,1,,
52922462,5,,
13801345,1,,
69762011,2,,
90282364,2,,
69655368,5,,
26734778,4,,
10834711,1,,
16321062,5,,
63726726,1,,
12923267,3,,
63712272,4,,
87379719,2,,
29354587,2,,
84981892,4,,
52404660,4,,
59105944,3,,
28825975,4,,
62663502,3,,
53538219,1,,
56162236,1,,
26282594,1,,
23578586,3,,
54774543,3,,
55901561,2,,
15409129,1,,
61012116,1,,
29081164,5,,
49895974,1,,
65216866,1,,
97850439,4,,
94731138,1,,
99689900,1,,
13754452,2,,
64428487,1,,
67942855,3,,
